TEMP:	MU:	SIGMA:	H:	ERROR:
0.225	0.262279	0.929886	-0.248133	0.00845768
0.225	0.401691	0.891696	-0.262261	0.00737928
0.225	0.40811	0.818351	-0.232209	0.00730165
0.225	0.453595	0.88784	-0.260991	0.00875977
0.225	0.310084	0.850269	-0.211295	0.00723294
0.225	0.37693	0.971264	-0.242728	0.0136975
0.225	0.423766	0.884621	-0.27683	0.008851
0.225	0.423766	0.884621	-0.27683	0.008851
0.225	0.423766	0.884621	-0.27683	0.008851
0.225	0.429398	0.86221	-0.261172	0.00714772
0.225	0.429398	0.86221	-0.261172	0.00714772
0.225	0.370935	0.837889	-0.231591	0.00732211
0.225	0.400829	0.86885	-0.252897	0.00760003
0.225	0.561751	0.914556	-0.259019	0.0150439
0.225	0.561751	0.914556	-0.259019	0.0150439
0.225	0.40031	0.971142	-0.234141	0.0143982
0.225	0.254768	0.961895	-0.234013	0.0112752
0.225	0.397767	0.924098	-0.265254	0.00987134
0.225	0.397767	0.924098	-0.265254	0.00987134
0.225	0.548503	0.844429	-0.308108	0.00700856
0.225	0.548503	0.844429	-0.308108	0.00700856
0.225	0.629262	0.907203	-0.22375	0.0182755
0.225	0.584356	1.03429	-0.0771388	0.0257199
0.225	0.453453	1.04263	-0.159318	0.0199418
0.225	0.512883	0.945243	-0.219904	0.0127114
0.225	0.316962	1.07296	-0.197324	0.0196311
0.225	0.245206	1.1244	-0.0959126	0.0399695
0.225	0.222458	0.998385	-0.237485	0.00973426
0.225	0.394342	0.8814	-0.26664	0.00579997
0.225	0.394342	0.8814	-0.26664	0.00579997
0.225	0.233382	1.02328	-0.256988	0.0101761
0.225	0.333861	0.878249	-0.237673	0.00887759
0.225	0.246639	1.00281	-0.255059	0.00952064
0.225	0.246639	1.00281	-0.255059	0.00952064
0.225	0.420114	1.1447	-0.0558747	0.0310731
0.225	0.345941	1.24888	0.189509	0.0465789
0.225	0.229341	1.22949	-0.0167661	0.0262651
0.225	0.229341	1.22949	-0.0167661	0.0262651
0.225	0.229341	1.22949	-0.0167661	0.0262651
0.225	0.206592	1.20188	-0.0641894	0.0286044
0.225	0.124752	1.19474	-0.0708541	0.0323991
0.225	0.124752	1.19474	-0.0708541	0.0323991
0.225	0.124752	1.19474	-0.0288074	0.0414838
0.225	0.195603	1.34115	0.416986	0.0489249
0.225	0.195603	1.34115	0.416986	0.0489249
0.225	0.195603	1.34115	0.416986	0.0489249
0.225	0.362237	1.34435	0.561936	0.0689615
0.225	0.317065	1.23097	0.135009	0.0483466
0.225	0.45285	1.2829	0.414076	0.0710305
0.225	0.511345	1.13956	-0.0270972	0.0288857
0.225	0.554124	1.16199	0.149155	0.0400824
0.225	0.455478	1.15998	0.0205732	0.0317866
0.225	0.455478	1.15998	0.0205732	0.0317866
0.225	0.333504	1.06885	-0.237938	0.0137655
0.225	0.298775	1.11353	-0.155835	0.0189087
0.225	0.298775	1.11353	-0.155835	0.0189087
0.225	0.201325	0.994066	-0.260766	0.00832462
0.225	0.094237	1.09724	-0.22887	0.0195476
0.225	0.094237	1.09724	-0.209645	0.0171402
0.225	0.171016	1.18838	-0.0718384	0.0298397
0.2175	0.0796496	1.12722	-0.182247	0.0164092
0.2175	0.0796496	1.12722	-0.182247	0.0164092
0.2175	0.0796496	1.12722	-0.170685	0.0205964
0.2175	0.0796496	1.12722	-0.170685	0.0205964
0.2175	0.211285	1.11105	-0.166673	0.0220303
0.2175	0.161438	1.11212	-0.211207	0.0151019
0.2175	0.077955	0.973727	-0.264273	0.00705201
0.2175	0.0321602	0.966157	-0.25678	0.00627552
0.2175	0.204232	0.963346	-0.251939	0.0145837
0.2175	0.0139828	0.962462	-0.258643	0.00719006
0.2175	0.0139828	0.962462	-0.258643	0.00719006
0.2175	0.209577	1.02941	-0.245476	0.0110268
0.2175	0.373386	0.989873	-0.206181	0.0163389
0.2175	0.384262	1.05015	-0.210533	0.0172979
0.2175	0.454466	1.08195	-0.118095	0.0238798
0.2175	0.454466	1.08195	-0.118095	0.0238798
0.2175	0.353957	1.05421	-0.191367	0.0146625
0.2175	0.191185	1.04995	-0.230483	0.0142564
0.2175	0.191185	1.04995	-0.230483	0.0142564
0.2175	0.310534	0.932189	-0.269638	0.00642392
0.2175	0.443048	0.786789	-0.239301	0.00638549
0.2175	0.490923	0.74274	-0.243651	0.00574238
0.2175	0.677419	0.867625	-0.261342	0.0155418
0.2175	0.53991	0.912404	-0.252303	0.0119096
0.2175	0.520995	0.976814	-0.197191	0.0181028
0.2175	0.520995	0.976814	-0.197191	0.0181028
0.2175	0.341534	0.827851	-0.20556	0.00778379
0.2175	0.446446	0.808904	-0.245358	0.00806334
0.2175	0.616133	0.955626	-0.207589	0.020236
0.2175	0.455631	0.973876	-0.235954	0.0136864
0.2175	0.455631	0.973876	-0.235954	0.0136864
0.2175	0.455631	0.973876	-0.235954	0.0136864
0.2175	0.27824	0.835411	-0.210922	0.00692358
0.2175	0.44229	0.978202	-0.247811	0.0176183
0.2175	0.44229	0.978202	-0.247811	0.0176183
0.2175	0.517288	0.928687	-0.246662	0.0141383
0.2175	0.436341	0.854316	-0.244929	0.00946804
0.2175	0.437643	0.78176	-0.241689	0.00599741
0.2175	0.479131	0.754766	-0.245091	0.00683488
0.2175	0.483015	0.757391	-0.249045	0.0054586
0.2175	0.546415	0.653335	-0.267811	0.005621
0.2175	0.546415	0.653335	-0.267811	0.005621
0.2175	0.546415	0.653335	-0.267811	0.005621
0.2175	0.648116	0.800781	-0.319452	0.00839819
0.2175	0.648116	0.800781	-0.319452	0.00839819
0.2175	0.586708	0.820338	-0.295591	0.0100279
0.2175	0.4108	0.965148	-0.243137	0.0139679
0.2175	0.4108	0.965148	-0.243137	0.0139679
0.2175	0.214107	0.96696	-0.252998	0.00920347
0.2175	0.144662	1.02806	-0.23466	0.0114336
0.2175	0.072894	0.960372	-0.23873	0.00807498
0.2175	0.072894	0.960372	-0.249003	0.00828885
0.2175	0.072894	0.960372	-0.253094	0.00840338
0.2175	0.214926	1.10749	-0.191738	0.0170403
0.2175	0.287912	1.08179	-0.19696	0.0143046
0.2175	0.100901	1.07158	-0.200865	0.0156686
0.2175	0.271459	1.04854	-0.219707	0.0162456
0.2175	0.124333	1.13342	-0.187972	0.0182213
0.2175	0.124333	1.13342	-0.187972	0.0182213
0.2175	0.124333	1.13342	-0.187972	0.0182213
0.2175	0.189659	0.999917	-0.257431	0.00900315
0.2175	0.0827286	0.90996	-0.229193	0.00787349
0.2175	0.168583	0.965036	-0.246003	0.0117121
0.2175	0.176143	1.06094	-0.210651	0.0156831
0.2175	0.291038	0.929935	-0.251958	0.00779571
0.2175	0.203311	0.891685	-0.222332	0.00791968
0.2175	0.106161	0.987963	-0.237396	0.0110488
0.2175	0.161438	1.0489	-0.240212	0.0143696
0.2175	0.14823	1.08843	-0.214103	0.0165777
0.2175	0.163645	0.961798	-0.242091	0.0107379
0.2175	0.351793	0.99648	-0.227009	0.0181576
0.2175	0.165162	0.892354	-0.22417	0.00665154
0.2175	0.302844	0.958179	-0.245669	0.00897682
0.2175	0.424652	0.837994	-0.26284	0.00683675
0.2175	0.451122	0.696145	-0.190375	0.00797069
0.2175	0.451122	0.696145	-0.190375	0.00797069
0.2175	0.587573	0.710432	-0.319348	0.00543269
0.2175	0.390931	0.632125	-0.0616055	0.00719431
0.2175	0.362582	0.71543	-0.105601	0.0071184
0.2175	0.362582	0.71543	-0.105601	0.0071184
0.2175	0.43561	0.689598	-0.18124	0.00677823
0.2175	0.399781	0.693776	-0.140991	0.00722886
0.2175	0.501222	0.746348	-0.266095	0.00690422
0.2175	0.501222	0.746348	-0.266095	0.00690422
0.2175	0.501222	0.746348	-0.266095	0.00690422
0.2175	0.578479	0.610681	-0.29125	0.00423293
0.2175	0.680261	0.536338	-0.349173	0.00596293
0.2175	0.680261	0.536338	-0.349173	0.00596293
0.2175	0.691555	0.653556	-0.400407	0.00386648
0.2175	0.691555	0.653556	-0.400407	0.00386648
0.2175	0.685643	0.788643	-0.334628	0.00809566
0.2175	0.575634	0.920845	-0.263167	0.0107375
0.2175	0.705898	0.792824	-0.324262	0.0106081
0.2175	0.766924	0.793562	-0.287922	0.012551
0.2175	0.818553	0.707933	-0.390574	0.00909777
0.2175	0.762169	0.722243	-0.398028	0.00730978
0.2175	0.57089	0.596117	-0.288381	0.0051417
0.2175	0.672946	0.532155	-0.333278	0.00672175
0.2175	0.613203	0.632563	-0.327048	0.00425263
0.2175	0.621644	0.648496	-0.352298	0.0040175
0.2175	0.761162	0.593683	-0.429927	0.00370842
0.2175	0.761162	0.593683	-0.429927	0.00370842
0.2175	0.640434	0.634626	-0.362507	0.00415724
0.2175	0.640434	0.634626	-0.362507	0.00415724
0.2175	0.594677	0.751419	-0.31499	0.00616044
0.2175	0.663007	0.853477	-0.304929	0.0112465
0.2175	0.663007	0.853477	-0.304929	0.0112465
0.2175	0.547537	0.85269	-0.28934	0.00704301
0.2175	0.547694	0.790912	-0.303639	0.00571647
0.2175	0.547694	0.790912	-0.303639	0.00571647
0.2175	0.547694	0.790912	-0.303639	0.00571647
0.2175	0.624793	0.876917	-0.270587	0.0117005
0.2175	0.624793	0.876917	-0.270587	0.0117005
0.2175	0.624793	0.876917	-0.270587	0.0117005
0.2175	0.469858	0.810627	-0.265376	0.00544767
0.2175	0.469127	0.846962	-0.26971	0.00719497
0.2175	0.407167	0.746616	-0.196606	0.0065991
0.2175	0.408385	0.787679	-0.217024	0.00756383
0.2175	0.408385	0.787679	-0.217024	0.00756383
0.2175	0.466134	0.720642	-0.231172	0.00653654
0.2175	0.64074	0.572442	-0.33584	0.00504251
0.2175	0.61946	0.677259	-0.336402	0.00412421
0.2175	0.747308	0.690893	-0.410058	0.00500518
0.2175	0.747308	0.690893	-0.410058	0.00500518
0.2175	0.784397	0.640626	-0.439449	0.00347444
0.2175	0.600087	0.774995	-0.332096	0.00658211
0.2175	0.679648	0.914762	-0.190192	0.0209206
0.2175	0.597717	0.998021	-0.120569	0.0231637
0.2175	0.597717	0.998021	-0.120569	0.0231637
0.2175	0.613103	0.864137	-0.267308	0.0130239
0.2175	0.811435	0.806607	-0.275151	0.0142637
0.2175	0.811435	0.806607	-0.275151	0.0142637
0.2175	0.840297	0.90435	-0.0614185	0.0256775
0.2175	0.840297	0.90435	-0.0614185	0.0256775
0.2175	0.669512	0.76787	-0.333395	0.00799688
0.2175	0.721968	0.709486	-0.400863	0.00498812
0.2175	0.721968	0.709486	-0.400863	0.00498812
0.2175	0.807032	0.70739	-0.406702	0.00720194
0.2175	0.805177	0.804202	-0.247541	0.0157206
0.2175	0.605573	0.686332	-0.335562	0.00449423
0.2175	0.614013	0.697197	-0.334362	0.00457768
0.2175	0.551561	0.590508	-0.235082	0.00565017
0.2175	0.551561	0.590508	-0.235082	0.00565017
0.2175	0.62328	0.676016	-0.350849	0.00450401
0.2175	0.768345	0.662167	-0.413838	0.00761675
0.2175	0.737642	0.716667	-0.395161	0.00645696
0.2175	0.566376	0.754056	-0.304175	0.00587861
0.2175	0.598924	0.66698	-0.328983	0.00465715
0.2175	0.598924	0.66698	-0.328983	0.00465715
0.2175	0.598924	0.66698	-0.328983	0.00465715
0.2175	0.520982	0.804698	-0.292873	0.00651698
0.2175	0.627485	0.7137	-0.349478	0.00415838
0.2175	0.649707	0.617239	-0.366804	0.00421269
0.2175	0.831637	0.70223	-0.391339	0.00935668
0.2175	0.831637	0.70223	-0.391339	0.00935668
0.2175	0.713627	0.590546	-0.416632	0.00356055
0.2175	0.713627	0.590546	-0.416632	0.00356055
0.2175	0.713627	0.590546	-0.416632	0.00356055
0.2175	0.713627	0.590546	-0.416632	0.00356055
0.2175	0.69694	0.596712	-0.408231	0.00390895
0.2175	0.69694	0.596712	-0.408231	0.00390895
0.2175	0.69694	0.596712	-0.408231	0.00390895
0.2175	0.69694	0.596712	-0.408231	0.00390895
0.2175	0.694163	0.720514	-0.385408	0.00428599
0.2175	0.586047	0.722373	-0.31982	0.00436443
0.2175	0.586047	0.722373	-0.31982	0.00436443
0.2175	0.497909	0.692972	-0.234553	0.00623477
0.2175	0.597347	0.613074	-0.308971	0.00449805
0.2175	0.597347	0.613074	-0.308971	0.00449805
0.2175	0.781948	0.512863	-0.324112	0.00767682
0.2175	0.781948	0.512863	-0.324112	0.00767682
0.2175	0.635211	0.626575	-0.359369	0.00396244
0.2175	0.683519	0.524965	-0.339918	0.00693288
0.2175	0.856764	0.658852	-0.405623	0.00894729
0.2175	0.856764	0.658852	-0.405623	0.00894729
0.2175	0.930607	0.539499	-0.313122	0.00530552
0.2175	1.12963	0.588356	0.0288425	0.0120778
0.2175	1.04889	0.545907	-0.158363	0.00721168
0.2175	1.04889	0.545907	-0.158363	0.00721168
0.2175	0.99805	0.45865	0.00792378	0.010569
0.2175	1.11163	0.550669	-0.0302125	0.00918613
0.2175	1.08232	0.547717	-0.0916082	0.00778734
0.2175	1.08232	0.547717	-0.0916082	0.00778734
0.2175	0.909216	0.679865	-0.347745	0.0108611
0.2175	0.741062	0.749964	-0.364339	0.00804651
0.2175	0.667817	0.778935	-0.349936	0.00656907
0.2175	0.689687	0.864508	-0.248865	0.0163796
0.2175	0.689687	0.864508	-0.248865	0.0163796
0.2175	0.578944	0.765959	-0.311971	0.00584438
0.2175	0.49045	0.757748	-0.251503	0.00602518
0.2175	0.560112	0.719899	-0.290451	0.00559749
0.2175	0.402658	0.832196	-0.237717	0.00859891
0.2175	0.493251	0.969395	-0.224861	0.0181564
0.2175	0.586433	0.830455	-0.296369	0.00779534
0.2175	0.401759	0.853331	-0.244048	0.00795726
0.2175	0.305079	0.911561	-0.23896	0.00841593
0.2175	0.378975	0.84586	-0.237676	0.00903324
0.2175	0.395216	0.924654	-0.246363	0.0184755
0.2175	0.395216	0.924654	-0.246363	0.0184755
0.2175	0.587619	0.908443	-0.242127	0.0156418
0.21	0.618448	0.803214	-0.31043	0.0106181
0.21	0.429776	0.716267	-0.17601	0.00640612
0.21	0.429776	0.716267	-0.17601	0.00640612
0.21	0.429776	0.716267	-0.17601	0.00640612
0.21	0.429776	0.716267	-0.17601	0.00640612
0.21	0.434341	0.577405	-0.054343	0.00839608
0.21	0.313892	0.627316	0.0580618	0.0092566
0.21	0.313892	0.627316	0.0580618	0.0092566
0.21	0.329386	0.731836	-0.121077	0.00783838
0.21	0.329386	0.731836	-0.121077	0.00783838
0.21	0.23582	0.79085	-0.131022	0.00754448
0.21	0.287312	0.885301	-0.228421	0.0065606
0.21	0.243666	1.01527	-0.218361	0.0185715
0.21	0.309678	1.08561	-0.147526	0.0297169
0.21	0.309678	1.08561	-0.147526	0.0297169
0.21	0.424125	1.11617	-0.105874	0.0234751
0.21	0.381221	1.00485	-0.222949	0.0181256
0.21	0.436385	0.952706	-0.233413	0.0147063
0.21	0.617164	0.965204	-0.185717	0.0191359
0.21	0.673403	0.868727	-0.276673	0.013835
0.21	0.673403	0.868727	-0.276673	0.013835
0.21	0.499944	0.723299	-0.2521	0.0061565
0.21	0.499944	0.723299	-0.2521	0.0061565
0.21	0.610573	0.685817	-0.336601	0.00460325
0.21	0.574963	0.563148	-0.252205	0.00581097
0.21	0.558098	0.689553	-0.285097	0.0049527
0.21	0.721924	0.74098	-0.375793	0.00528557
0.21	0.639571	0.717825	-0.348262	0.00581317
0.21	0.775238	0.592953	-0.438694	0.0032618
0.21	0.76307	0.576502	-0.42399	0.00412974
0.21	0.954787	0.525413	-0.268893	0.00629455
0.21	0.954787	0.525413	-0.268893	0.00629455
0.21	0.956889	0.651836	-0.321946	0.00955431
0.21	1.02499	0.511073	-0.157861	0.00580649
0.21	0.973851	0.633203	-0.311821	0.00852715
0.21	0.973851	0.633203	-0.311821	0.00852715
0.21	1.00869	0.517502	-0.181417	0.00664237
0.21	1.00869	0.517502	-0.181417	0.00664237
0.21	1.00869	0.517502	-0.181417	0.00664237
0.21	0.979341	0.647442	-0.295355	0.0102496
0.21	0.853946	0.499172	-0.269674	0.00830626
0.21	1.04975	0.613453	-0.165213	0.00937129
0.21	1.04975	0.613453	-0.165213	0.00937129
0.21	1.04975	0.613453	-0.165213	0.00937129
0.21	1.04873	0.587281	-0.19419	0.00749281
0.21	1.04873	0.587281	-0.19419	0.00749281
0.21	1.04873	0.587281	-0.19419	0.00749281
0.21	1.04873	0.587281	-0.19419	0.00749281
0.21	1.04873	0.587281	-0.19419	0.00749281
0.21	1.15584	0.460987	0.21315	0.00846964
0.21	1.15584	0.460987	0.21315	0.00846964
0.21	0.976059	0.584486	-0.322641	0.00544951
0.21	0.958475	0.634007	-0.340799	0.00849262
0.21	0.819928	0.701256	-0.402473	0.00701032
0.21	0.812848	0.774584	-0.311855	0.0117951
0.21	0.812848	0.774584	-0.311855	0.0117951
0.21	0.680746	0.893232	-0.270841	0.0142647
0.21	0.708285	0.828704	-0.305918	0.0136113
0.21	0.832114	0.76842	-0.305633	0.0145926
0.21	0.657722	0.819642	-0.311167	0.00916877
0.21	0.602714	0.967149	-0.191328	0.0230542
0.21	0.433446	1.04789	-0.180238	0.0178341
0.21	0.510519	0.94083	-0.262979	0.0101397
0.21	0.57878	0.912228	-0.256527	0.0135998
0.21	0.669531	0.898175	-0.217453	0.0187558
0.21	0.615612	0.855821	-0.292273	0.00875374
0.21	0.581301	0.719125	-0.323509	0.00517704
0.21	0.488253	0.851661	-0.26953	0.00743086
0.21	0.414539	0.954951	-0.27105	0.0109488
0.21	0.263123	0.946612	-0.244109	0.0094298
0.21	0.452003	0.863483	-0.255851	0.00948653
0.21	0.571408	0.980198	-0.193936	0.018702
0.21	0.571408	0.980198	-0.193936	0.018702
0.21	0.571408	0.980198	-0.193936	0.018702
0.21	0.525857	1.07677	-0.0965204	0.0226876
0.21	0.525857	1.07677	-0.0965204	0.0226876
0.21	0.383709	1.10408	-0.124997	0.0285185
0.21	0.510642	1.03323	-0.164119	0.0183667
0.21	0.619635	0.931708	-0.246057	0.0145877
0.21	0.636386	0.814333	-0.322511	0.00750059
0.21	0.636386	0.814333	-0.322511	0.00750059
0.21	0.538311	0.862061	-0.279633	0.00945583
0.21	0.513299	0.977521	-0.198726	0.0173989
0.21	0.513299	0.977521	-0.198726	0.0173989
0.21	0.513299	0.977521	-0.198726	0.0173989
0.21	0.387299	1.0892	-0.137189	0.0250416
0.21	0.273913	0.970621	-0.248265	0.00915608
0.21	0.273913	0.970621	-0.248265	0.00915608
0.21	0.420279	1.11974	-0.104371	0.0273591
0.21	0.42997	1.06895	-0.157197	0.0270721
0.21	0.507922	1.17612	0.145032	0.0469767
0.21	0.507922	1.17612	0.145032	0.0469767
0.21	0.460577	1.04218	-0.17714	0.0187214
0.21	0.337337	1.06998	-0.183843	0.0170355
0.21	0.360278	1.21652	0.0898808	0.0354824
0.21	0.485285	1.33435	0.631089	0.0800186
0.21	0.485285	1.33435	0.631089	0.0800186
0.21	0.485285	1.33435	0.631089	0.0800186
0.21	0.443779	1.23072	0.208456	0.040882
0.21	0.288574	1.14866	-0.0695667	0.0381132
0.21	0.362183	1.11325	-0.100614	0.0268391
0.21	0.362183	1.11325	-0.100614	0.0268391
0.21	0.192485	1.00571	-0.228524	0.0118742
0.21	0.310507	1.03468	-0.219816	0.0150169
0.21	0.448849	0.936844	-0.255825	0.0120146
0.21	0.365977	0.829877	-0.223986	0.00651047
0.21	0.528438	0.718343	-0.264726	0.00612196
0.21	0.402497	0.7317	-0.175677	0.00593625
0.21	0.491971	0.588453	-0.159145	0.00692821
0.21	0.554715	0.686998	-0.282813	0.00536661
0.21	0.554715	0.686998	-0.282813	0.00536661
0.21	0.629268	0.554399	-0.319962	0.00510031
0.21	0.629268	0.554399	-0.319962	0.00510031
0.21	0.629268	0.554399	-0.319962	0.00510031
0.21	0.50921	0.674102	-0.236168	0.00587305
0.21	0.472005	0.692593	-0.211582	0.00637435
0.21	0.472005	0.692593	-0.211582	0.00637435
0.21	0.615079	0.771073	-0.33127	0.00650652
0.21	0.56659	0.663495	-0.296469	0.0049077
0.21	0.56659	0.663495	-0.296469	0.0049077
0.21	0.56659	0.663495	-0.296469	0.0049077
0.21	0.56659	0.663495	-0.296469	0.0049077
0.21	0.723845	0.688145	-0.415136	0.00389332
0.21	0.550776	0.79611	-0.28939	0.00816936
0.21	0.403527	0.890006	-0.26765	0.00828449
0.21	0.403527	0.890006	-0.26765	0.00828449
0.21	0.301654	0.842783	-0.209701	0.00684452
0.21	0.353508	0.743645	-0.153467	0.00690591
0.21	0.254913	0.856612	-0.208193	0.00768722
0.21	0.427292	0.99124	-0.231891	0.0150123
0.21	0.531734	1.03758	-0.143051	0.0241554
0.21	0.675869	1.0666	0.0438702	0.035201
0.21	0.614609	0.947895	-0.187846	0.0213999
0.21	0.614609	0.947895	-0.187846	0.0213999
0.21	0.604627	0.830032	-0.300442	0.00799915
0.21	0.60594	0.717299	-0.342845	0.00444953
0.21	0.441509	0.63045	-0.122424	0.00683693
0.21	0.396388	0.674672	-0.103985	0.00810303
0.21	0.392921	0.69733	-0.125502	0.00749213
0.21	0.461245	0.745931	-0.231316	0.00573142
0.21	0.354204	0.810875	-0.21625	0.00663652
0.21	0.352474	0.750336	-0.146838	0.00751702
0.21	0.416407	0.681182	-0.135649	0.00719121
0.21	0.416407	0.681182	-0.135649	0.00719121
0.21	0.404016	0.786049	-0.212907	0.00699532
0.21	0.308354	0.78426	-0.168163	0.00680247
0.21	0.171224	0.769093	-0.0734392	0.00813125
0.21	0.32337	0.893825	-0.231436	0.00864427
0.21	0.131155	0.943784	-0.240987	0.00829311
0.21	0.131155	0.943784	-0.231405	0.00985035
0.21	0.0357735	0.988034	-0.242596	0.0116068
0.21	0.0357735	0.988034	-0.260281	0.00790573
0.21	0.0357735	0.988034	-0.260281	0.00790573
0.21	0.0625881	0.957665	-0.251382	0.00694653
0.21	0.0924845	0.957274	-0.236675	0.0139314
0.21	0.111481	1.03454	-0.250802	0.0115365
0.21	0.138867	1.04264	-0.235576	0.0138988
0.21	0.262155	1.18008	-0.0870644	0.0320766
0.21	0.247659	1.16965	-0.121795	0.0262442
0.21	0.414902	1.17958	0.00204464	0.0261741
0.21	0.414902	1.17958	0.00204464	0.0261741
0.21	0.471366	1.09034	-0.0986538	0.027835
0.21	0.400281	1.06688	-0.171041	0.0225393
0.21	0.514642	1.08153	-0.0814274	0.0266088
0.21	0.510621	1.1493	0.140067	0.0534226
0.21	0.39962	1.27259	0.304058	0.0601742
0.21	0.24544	1.12684	-0.161825	0.0231007
0.21	0.226881	1.08345	-0.209846	0.0197223
0.21	0.226881	1.08345	-0.209846	0.0197223
0.21	0.226881	1.08345	-0.209846	0.0197223
0.21	0.328295	1.02851	-0.24159	0.0146125
0.21	0.307858	1.06437	-0.206817	0.021073
0.21	0.504784	1.0878	-0.0528066	0.0367256
0.21	0.467328	1.03982	-0.178206	0.0225122
0.21	0.405263	0.937155	-0.267681	0.014089
0.21	0.229976	0.970314	-0.246195	0.013031
0.21	0.408993	0.931223	-0.238913	0.0140461
0.21	0.232484	1.064	-0.225209	0.017012
0.21	0.363114	1.14725	-0.0853953	0.0240508
0.21	0.492435	1.21816	0.27852	0.0503858
0.21	0.305152	1.09971	-0.170586	0.0211755
0.21	0.302082	1.18919	-0.00127356	0.0315602
0.21	0.364327	1.2237	0.116141	0.0366308
0.21	0.364327	1.2237	0.116141	0.0366308
0.21	0.184297	1.22804	-0.044972	0.0250346
0.21	0.274902	1.09464	-0.19049	0.0174731
0.21	0.474048	0.945719	-0.240206	0.0152316
0.21	0.474048	0.945719	-0.240206	0.0152316
0.21	0.649805	0.819675	-0.319294	0.00985996
0.21	0.649805	0.819675	-0.319294	0.00985996
0.21	0.615387	0.849904	-0.283073	0.0118427
0.21	0.615387	0.849904	-0.283073	0.0118427
0.21	0.615387	0.849904	-0.283073	0.0118427
0.21	0.53015	0.915266	-0.258618	0.0128053
0.21	0.64854	0.860722	-0.289532	0.0117611
0.21	0.594222	0.74365	-0.332199	0.00729659
0.21	0.688896	0.869013	-0.231584	0.0156537
0.21	0.496935	0.984066	-0.218533	0.015369
0.21	0.609618	0.940786	-0.217274	0.0168621
0.21	0.498088	1.04415	-0.172017	0.0200282
0.2025	0.44646	1.09926	-0.086418	0.026236
0.2025	0.264536	1.04498	-0.222657	0.0146929
0.2025	0.461533	0.998077	-0.232762	0.0141373
0.2025	0.357267	0.869837	-0.247272	0.00754837
0.2025	0.48803	0.733312	-0.253222	0.00632036
0.2025	0.48803	0.733312	-0.253222	0.00632036
0.2025	0.48803	0.733312	-0.253222	0.00632036
0.2025	0.345779	0.759316	-0.172532	0.00759939
0.2025	0.235403	0.811942	-0.16884	0.0067338
0.2025	0.128636	0.838052	-0.177601	0.00758323
0.2025	0.139754	0.76706	-0.0601886	0.00905155
0.2025	0.119021	0.907535	-0.231594	0.00707524
0.2025	0.119021	0.907535	-0.231594	0.00707524
0.2025	0.137504	0.950045	-0.24787	0.00864857
0.2025	0.293107	0.998393	-0.246321	0.0111406
0.2025	0.131996	0.973931	-0.263707	0.0087124
0.2025	0.00415616	1.09881	-0.216409	0.0156337
0.2025	0.165117	0.967385	-0.270818	0.00646549
0.2025	0.165117	0.967385	-0.270818	0.00646549
0.2025	0.00847986	1.01858	-0.241267	0.00875193
0.2025	0.00847986	1.01858	-0.248963	0.00842299
0.2025	0.00847986	1.01858	-0.239823	0.0118883
0.2025	0.167935	0.999729	-0.261737	0.00974337
0.2025	0.0910751	0.974479	-0.248945	0.00740949
0.2025	0.165154	1.08418	-0.203855	0.013534
0.2025	0.301528	0.954203	-0.251867	0.00879836
0.2025	0.444192	0.982594	-0.230512	0.0145595
0.2025	0.444192	0.982594	-0.230512	0.0145595
0.2025	0.550453	1.09427	-0.00388862	0.032592
0.2025	0.533421	0.94483	-0.217326	0.0187129
0.2025	0.621473	0.95332	-0.161474	0.0238901
0.2025	0.621473	0.95332	-0.161474	0.0238901
0.2025	0.637322	0.859628	-0.279017	0.0167036
0.2025	0.625873	0.78045	-0.312319	0.00836623
0.2025	0.625873	0.78045	-0.312319	0.00836623
0.2025	0.568441	0.727754	-0.312112	0.00519642
0.2025	0.648709	0.85343	-0.284125	0.0127624
