#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       28383     1.06433     1.08005 0.000375738
       28384     1.06578     1.08005 0.000375725
       28385     1.06714     1.08005 0.000375712
       28386     1.06842     1.08005 0.000375699
       28387     1.06961     1.08005 0.000375686
       28388     1.07072     1.08005 0.000375673
       28389     1.07175     1.08005  0.00037566
       28390     1.07272     1.08005 0.000375647
       28391     1.07363     1.08005 0.000375634
       28392     1.07449     1.08005  0.00037562
       28393      1.0753     1.08005 0.000375607
       28394     1.07607     1.08005 0.000375594
       28395      1.0768     1.08005 0.000375581
       28396     1.07751     1.08005 0.000375568
       28397      1.0782     1.08005 0.000375554
       28398     1.07887     1.08005 0.000375541
       28399     1.07953     1.08005 0.000375528
       28400     1.08019     1.08005 0.000375515
       28401     1.08086     1.08005 0.000375501
       28402     1.08153     1.08005 0.000375488
       28403     1.08222     1.08005 0.000375475
       28404     1.08292     1.08005 0.000375462
       28405     1.08365     1.08005 0.000375449
       28406     1.08439     1.08005 0.000375435
       28407     1.08516     1.08005 0.000375422
       28408     1.08596     1.08005 0.000375409
       28409     1.08678     1.08005 0.000375396
       28410     1.08762     1.08005 0.000375383
       28411     1.08848     1.08005  0.00037537
       28412     1.08937     1.08005 0.000375357
       28413     1.09028     1.08005 0.000375344
       28414     1.09119     1.08005 0.000375331
       28415     1.09212     1.08005 0.000375318
       28416     1.09306     1.08005 0.000375305
       28417     1.09399     1.08005 0.000375292
       28418     1.09492     1.08006 0.000375279
       28419     1.09585     1.08006 0.000375266
       28420     1.09676     1.08006 0.000375253
       28421     1.09765     1.08006 0.000375241
       28422     1.09852     1.08006 0.000375228
       28423     1.09937     1.08006 0.000375216
       28424     1.10017     1.08006 0.000375203
       28425     1.10094     1.08006 0.000375191
       28426     1.10167     1.08006 0.000375178
       28427     1.10235     1.08006 0.000375166
       28428     1.10298     1.08006 0.000375153
       28429     1.10356     1.08006 0.000375141
       28430     1.10407     1.08006 0.000375129
       28431     1.10453     1.08006 0.000375117
       28432     1.10492     1.08007 0.000375104
       28433     1.10524     1.08007 0.000375092
       28434     1.10549     1.08007  0.00037508
       28435     1.10566     1.08007 0.000375068
       28436     1.10576     1.08007 0.000375056
       28437     1.10578     1.08007 0.000375044
       28438     1.10571     1.08007 0.000375032
       28439     1.10555     1.08007  0.00037502
       28440     1.10532     1.08007 0.000375008
       28441     1.10499     1.08007 0.000374995
       28442     1.10458     1.08007 0.000374983
       28443     1.10408     1.08008 0.000374971
       28444     1.10351     1.08008 0.000374959
       28445     1.10286     1.08008 0.000374946
       28446     1.10214     1.08008 0.000374934
       28447     1.10135     1.08008 0.000374921
       28448     1.10051     1.08008 0.000374909
       28449     1.09963     1.08008 0.000374896
       28450     1.09871     1.08008 0.000374884
       28451     1.09777     1.08008 0.000374871
       28452     1.09682     1.08008 0.000374858
       28453     1.09588     1.08008 0.000374846
       28454     1.09497     1.08008 0.000374833
       28455      1.0941     1.08008  0.00037482
       28456     1.09329     1.08008 0.000374807
       28457     1.09255     1.08008 0.000374794
       28458     1.09191     1.08008 0.000374781
       28459     1.09138     1.08009 0.000374768
       28460     1.09097     1.08009 0.000374755
       28461      1.0907     1.08009 0.000374742
       28462     1.09059     1.08009 0.000374729
       28463     1.09063     1.08009 0.000374716
       28464     1.09085     1.08009 0.000374703
       28465     1.09124     1.08009 0.000374691
       28466      1.0918     1.08009 0.000374678
       28467     1.09255     1.08009 0.000374665
       28468     1.09348     1.08009 0.000374652
       28469     1.09458     1.08009 0.000374639
       28470     1.09584     1.08009 0.000374626
       28471     1.09727     1.08009 0.000374614
       28472     1.09884     1.08009 0.000374601
       28473     1.10054     1.08009 0.000374589
       28474     1.10237     1.08009 0.000374576
       28475      1.1043     1.08009 0.000374564
       28476     1.10631     1.08009 0.000374552
       28477     1.10839      1.0801  0.00037454
       28478     1.11052      1.0801 0.000374528
       28479     1.11268      1.0801 0.000374517
       28480     1.11486      1.0801 0.000374506
       28481     1.11702      1.0801 0.000374495
       28482     1.11916      1.0801 0.000374484
       28483     1.12125      1.0801 0.000374474
       28484     1.12327      1.0801 0.000374464
       28485     1.12521     1.08011 0.000374454
       28486     1.12706     1.08011 0.000374445
       28487     1.12879     1.08011 0.000374435
       28488     1.13039     1.08011 0.000374426
       28489     1.13184     1.08011 0.000374418
       28490     1.13315     1.08011 0.000374409
       28491     1.13428     1.08012 0.000374401
       28492     1.13525     1.08012 0.000374393
       28493     1.13603     1.08012 0.000374385
       28494     1.13662     1.08012 0.000374377
       28495     1.13703     1.08012 0.000374369
       28496     1.13724     1.08013 0.000374361
       28497     1.13727     1.08013 0.000374353
       28498      1.1371     1.08013 0.000374346
       28499     1.13674     1.08013 0.000374338
       28500     1.13619     1.08013  0.00037433
       28501     1.13547     1.08014 0.000374322
       28502     1.13457     1.08014 0.000374313
       28503     1.13351     1.08014 0.000374305
       28504      1.1323     1.08014 0.000374296
       28505     1.13094     1.08014 0.000374287
       28506     1.12944     1.08015 0.000374278
       28507     1.12782     1.08015 0.000374269
       28508     1.12609     1.08015 0.000374259
       28509     1.12426     1.08015 0.000374249
       28510     1.12234     1.08015 0.000374239
       28511     1.12035     1.08015 0.000374229
       28512     1.11829     1.08015 0.000374218
       28513     1.11619     1.08016 0.000374207
       28514     1.11405     1.08016 0.000374196
       28515     1.11188     1.08016 0.000374184
       28516      1.1097     1.08016 0.000374173
       28517     1.10751     1.08016 0.000374161
       28518     1.10533     1.08016 0.000374149
       28519     1.10315     1.08016 0.000374136
       28520       1.101     1.08016 0.000374124
       28521     1.09887     1.08016 0.000374111
       28522     1.09677     1.08016 0.000374099
       28523      1.0947     1.08016 0.000374086
       28524     1.09268     1.08016 0.000374073
       28525     1.09069     1.08017  0.00037406
       28526     1.08874     1.08017 0.000374047
       28527     1.08683     1.08017 0.000374034
       28528     1.08497     1.08017 0.000374021
       28529     1.08315     1.08017 0.000374008
       28530     1.08137     1.08017 0.000373995
       28531     1.07963     1.08017 0.000373982
       28532     1.07793     1.08017 0.000373969
       28533     1.07627     1.08017 0.000373956
       28534     1.07465     1.08017 0.000373943
       28535     1.07307     1.08017 0.000373929
       28536     1.07152     1.08017 0.000373917
       28537        1.07     1.08016 0.000373904
       28538     1.06852     1.08016 0.000373891
       28539     1.06708     1.08016 0.000373878
       28540     1.06568     1.08016 0.000373865
       28541     1.06431     1.08016 0.000373852
       28542     1.06299     1.08016  0.00037384
       28543     1.06172     1.08016 0.000373827
       28544      1.0605     1.08016 0.000373815
       28545     1.05933     1.08016 0.000373802
       28546     1.05823     1.08016  0.00037379
       28547      1.0572     1.08016 0.000373778
       28548     1.05624     1.08016 0.000373766
       28549     1.05537     1.08016 0.000373754
       28550     1.05459     1.08016 0.000373742
       28551     1.05392     1.08016  0.00037373
       28552     1.05335     1.08015 0.000373718
       28553     1.05291     1.08015 0.000373706
       28554     1.05259     1.08015 0.000373694
       28555     1.05241     1.08015 0.000373682
       28556     1.05238     1.08015  0.00037367
       28557      1.0525     1.08015 0.000373659
       28558     1.05278     1.08015 0.000373647
       28559     1.05323     1.08015 0.000373635
       28560     1.05384     1.08015 0.000373623
       28561     1.05463     1.08015 0.000373611
       28562     1.05558     1.08014 0.000373599
       28563      1.0567     1.08014 0.000373587
       28564     1.05798     1.08014 0.000373574
       28565     1.05941     1.08014 0.000373562
       28566     1.06099     1.08014 0.000373549
       28567     1.06269     1.08014 0.000373537
       28568      1.0645     1.08014 0.000373524
       28569     1.06641     1.08014 0.000373511
       28570     1.06839     1.08014 0.000373499
       28571     1.07043     1.08014 0.000373486
       28572      1.0725     1.08014 0.000373473
       28573     1.07459     1.08014  0.00037346
       28574     1.07667     1.08014 0.000373447
       28575     1.07872     1.08014 0.000373434
       28576     1.08071     1.08014 0.000373421
       28577     1.08264     1.08014 0.000373407
       28578     1.08448     1.08014 0.000373394
       28579     1.08621     1.08014 0.000373381
       28580     1.08782     1.08014 0.000373368
       28581     1.08929     1.08014 0.000373356
       28582     1.09062     1.08014 0.000373343
       28583     1.09179     1.08014  0.00037333
       28584      1.0928     1.08014 0.000373317
       28585     1.09364     1.08014 0.000373304
       28586      1.0943     1.08014 0.000373292
       28587      1.0948     1.08014 0.000373279
       28588     1.09512     1.08014 0.000373266
       28589     1.09527     1.08014 0.000373253
       28590     1.09527     1.08014 0.000373241
       28591     1.09511     1.08014 0.000373228
       28592      1.0948     1.08015 0.000373215
       28593     1.09436     1.08015 0.000373203
       28594     1.09379     1.08015  0.00037319
       28595     1.09311     1.08015 0.000373177
       28596     1.09233     1.08015 0.000373164
       28597     1.09146     1.08015 0.000373151
       28598     1.09051     1.08015 0.000373139
       28599      1.0895     1.08015 0.000373126
       28600     1.08843     1.08015 0.000373113
       28601     1.08732     1.08015   0.0003731
       28602     1.08617     1.08015 0.000373087
       28603     1.08499     1.08015 0.000373074
